profile_id,year,week,position,passing_completions,passing_attemps,passing_yards,passing_touchdowns,interceptions,rushing_attemps,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
71345,2013,10,RB,0,0,0,0,0,20,88,0,19,0,18,0
71345,2013,11,RB,0,0,0,0,0,22,150,1,-2,0,80,0
71345,2013,12,RB,0,0,0,0,0,16,73,0,49,0,15,0
71345,2013,13,RB,0,0,0,0,0,17,35,2,8,0,9,0
71345,2013,15,RB,0,0,0,0,0,23,91,2,12,0,21,0
71345,2013,16,RB,0,0,0,0,0,10,45,0,27,0,9,0
71345,2013,17,RB,0,0,0,0,0,4,9,0,8,0,3,0
71345,2012,1,RB,0,0,0,0,0,8,31,0,9,0,10,0
71345,2012,4,RB,0,0,0,0,0,2,12,0,-2,0,8,0
71345,2012,5,RB,0,0,0,0,0,3,3,0,0,0,4,0
71345,2012,7,RB,0,0,0,0,0,21,44,1,58,0,8,0
71345,2012,8,RB,0,0,0,0,0,17,59,0,56,0,21,1
71345,2012,9,RB,0,0,0,0,0,12,45,0,7,0,8,0
71345,2012,10,RB,0,0,0,0,0,11,27,0,0,0,4,0
71345,2012,11,RB,0,0,0,0,0,3,-1,0,0,0,5,0
71345,2012,12,RB,0,0,0,0,0,16,43,1,2,0,9,0
71345,2012,13,RB,0,0,0,0,0,8,20,0,0,0,12,0
71345,2010,1,RB,0,0,0,0,0,4,26,0,4,0,15,0
71345,2010,2,RB,0,0,0,0,0,9,38,0,50,0,10,0
71345,2010,3,RB,0,0,0,0,0,3,19,0,14,0,13,0
71345,2010,4,RB,0,0,0,0,0,3,6,0,9,0,4,0
71345,2010,6,RB,0,0,0,0,0,0,0,0,0,0,0,0
71345,2010,10,RB,0,0,0,0,0,1,8,0,0,0,8,0
71345,2010,11,RB,0,0,0,0,0,2,3,0,9,0,3,0
71345,2010,12,RB,0,0,0,0,0,7,53,1,0,0,19,0
71345,2010,13,RB,0,0,0,0,0,10,44,1,10,0,11,0
71345,2010,14,RB,0,0,0,0,0,5,109,1,0,0,74,0
71345,2010,15,RB,0,0,0,0,0,3,13,0,64,0,6,0
71345,2010,16,RB,0,0,0,0,0,15,32,0,29,0,8,0
71345,2010,17,RB,0,0,0,0,0,22,108,1,34,0,16,0
71345,2009,2,RB,0,0,0,0,0,2,1,0,0,0,2,0
71345,2009,3,RB,0,0,0,0,0,1,1,0,8,0,1,0
71345,2009,4,RB,0,0,0,0,0,9,53,0,0,0,14,0
71345,2009,5,RB,0,0,0,0,0,2,3,0,0,0,4,0
71345,2009,6,RB,0,0,0,0,0,1,2,0,-3,0,2,0
71345,2009,8,RB,0,0,0,0,0,3,8,0,1,0,5,0
71345,2009,9,RB,0,0,0,0,0,2,29,1,9,0,28,0
71345,2009,10,RB,0,0,0,0,0,2,5,0,0,0,3,0
71345,2009,11,RB,0,0,0,0,0,2,8,0,0,0,6,0
71345,2009,12,RB,0,0,0,0,0,2,11,0,25,0,8,0
71345,2009,13,RB,0,0,0,0,0,2,14,0,8,0,11,0
71345,2009,14,RB,0,0,0,0,0,1,10,0,-2,0,10,0
71345,2009,15,RB,0,0,0,0,0,5,23,0,5,0,9,0
71345,2009,16,RB,0,0,0,0,0,2,25,0,19,0,22,0
71345,2009,17,RB,0,0,0,0,0,3,9,0,31,0,4,0
2495835,2017,2,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,3,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,4,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,5,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,6,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,7,TE,0,0,0,0,0,0,0,0,25,3,1,0
2495835,2017,8,TE,0,0,0,0,0,0,0,0,11,2,0,0
2495835,2017,9,TE,0,0,0,0,0,0,0,0,9,2,0,0
2495835,2017,10,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,11,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,12,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,13,TE,0,0,0,0,0,0,0,0,29,1,0,0
2495835,2017,14,TE,0,0,0,0,0,0,0,0,17,1,0,0
2495835,2017,15,TE,0,0,0,0,0,0,0,0,15,2,0,0
2495835,2017,16,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2017,17,TE,0,0,0,0,0,0,0,0,1,1,0,0
2495835,2016,1,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,2,TE,0,0,0,0,0,0,0,0,1,1,0,0
2495835,2016,3,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,4,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,5,TE,0,0,0,0,0,0,0,0,10,1,0,0
2495835,2016,6,TE,0,0,0,0,0,0,0,0,15,1,1,0
2495835,2016,7,TE,0,0,0,0,0,0,0,0,10,1,0,0
2495835,2016,8,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,9,TE,0,0,0,0,0,0,0,0,9,1,0,0
2495835,2016,10,TE,0,0,0,0,0,0,0,0,9,1,1,0
2495835,2016,11,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,12,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,14,TE,0,0,0,0,0,0,0,0,17,1,0,0
2495835,2016,15,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2016,16,TE,0,0,0,0,0,0,0,0,12,1,0,0
2495835,2016,17,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2015,1,TE,0,0,0,0,0,0,0,0,18,1,0,0
2495835,2015,2,TE,0,0,0,0,0,0,0,0,84,5,1,0
2495835,2015,3,TE,0,0,0,0,0,0,0,0,26,1,0,0
2495835,2015,5,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2015,6,TE,0,0,0,0,0,0,0,0,1,2,0,0
2495835,2015,7,TE,0,0,0,0,0,0,0,0,21,3,0,0
2495835,2015,8,TE,0,0,0,0,0,0,0,0,9,1,0,0
2495835,2015,9,TE,0,0,0,0,0,0,0,0,33,3,1,0
2495835,2015,10,TE,0,0,0,0,0,0,0,0,19,1,0,0
2495835,2015,11,TE,0,0,0,0,0,0,0,0,14,2,0,0
2495835,2015,12,TE,0,0,0,0,0,0,0,0,22,2,0,0
2495835,2015,13,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2015,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2015,15,TE,0,0,0,0,0,0,0,0,21,3,0,0
2495835,2015,16,TE,0,0,0,0,0,0,0,0,21,2,0,0
2495835,2015,17,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2014,1,TE,0,0,0,0,0,0,0,0,29,3,1,0
2495835,2014,2,TE,0,0,0,0,0,0,0,0,39,3,0,0
2495835,2014,3,TE,0,0,0,0,0,0,0,0,23,2,0,0
2495835,2014,4,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2014,5,TE,0,0,0,0,0,0,0,0,32,4,0,0
2495835,2014,7,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2014,8,TE,0,0,0,0,0,0,0,0,19,4,0,0
2495835,2014,9,TE,0,0,0,0,0,0,0,0,24,3,1,0
2495835,2014,10,TE,0,0,0,0,0,0,0,0,7,1,0,0
2495835,2014,12,TE,0,0,0,0,0,0,0,0,30,2,1,0
2495835,2014,13,TE,0,0,0,0,0,0,0,0,20,1,1,0
2495835,2014,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2014,15,TE,0,0,0,0,0,0,0,0,2,1,0,0
2495835,2014,16,TE,0,0,0,0,0,0,0,0,1,1,0,0
2495835,2014,17,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2013,1,TE,0,0,0,0,0,0,0,0,8,2,0,0
2495835,2013,2,TE,0,0,0,0,0,0,0,0,26,2,0,0
2495835,2013,7,TE,0,0,0,0,0,0,0,0,27,4,0,0
2495835,2013,8,TE,0,0,0,0,0,0,0,0,14,2,0,0
2495835,2013,9,TE,0,0,0,0,0,0,0,0,20,1,0,0
2495835,2013,11,TE,0,0,0,0,0,0,0,0,37,4,1,0
2495835,2013,12,TE,0,0,0,0,0,0,0,0,21,4,1,0
2495835,2013,13,TE,0,0,0,0,0,0,0,0,28,3,1,0
2495835,2013,16,TE,0,0,0,0,0,0,0,0,19,1,0,0
2495835,2012,1,TE,0,0,0,0,0,0,0,0,19,3,0,0
2495835,2012,2,TE,0,0,0,0,0,0,0,0,19,2,1,0
2495835,2012,3,TE,0,0,0,0,0,0,0,0,47,5,0,0
2495835,2012,4,TE,0,0,0,0,0,0,0,0,30,5,0,0
2495835,2012,5,TE,0,0,0,0,0,0,0,0,28,3,0,0
2495835,2012,6,TE,0,0,0,0,0,0,0,0,33,4,1,0
2495835,2012,8,TE,0,0,0,0,0,0,0,0,4,1,1,0
2495835,2012,9,TE,0,0,0,0,0,0,0,0,8,1,0,0
2495835,2012,10,TE,0,0,0,0,0,0,0,0,4,1,0,0
2495835,2012,11,TE,0,0,0,0,0,0,0,0,8,1,0,0
2495835,2012,12,TE,0,0,0,0,0,0,0,0,10,1,0,0
2495835,2012,13,TE,0,0,0,0,0,0,0,0,14,1,0,0
2495835,2012,14,TE,0,0,0,0,0,0,0,0,9,2,1,0
2495835,2012,15,TE,0,0,0,0,0,0,0,0,56,6,1,0
2495835,2012,16,TE,0,0,0,0,0,0,0,0,12,2,0,0
2495835,2012,17,TE,0,0,0,0,0,0,0,0,31,3,0,0
2495835,2011,1,TE,0,0,0,0,0,0,0,0,82,5,0,0
2495835,2011,2,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2011,3,TE,0,0,0,0,0,0,0,0,26,1,0,0
2495835,2011,4,TE,0,0,0,0,0,0,0,0,9,1,0,0
2495835,2011,6,TE,0,0,0,0,0,0,0,0,13,1,0,0
2495835,2011,7,TE,0,0,0,0,0,0,0,0,22,2,1,0
2495835,2011,8,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2011,9,TE,0,0,0,0,0,0,0,0,38,2,2,0
2495835,2011,10,TE,0,0,0,0,0,0,0,0,60,3,0,0
2495835,2011,11,TE,0,0,0,0,0,0,0,0,8,2,1,0
2495835,2011,12,TE,0,0,0,0,0,0,0,0,32,2,0,0
2495835,2011,13,TE,0,0,0,0,0,0,0,0,66,4,0,0
2495835,2011,14,TE,0,0,0,0,0,0,0,0,56,3,0,0
2495835,2011,15,TE,0,0,0,0,0,0,0,0,28,2,1,0
2495835,2011,17,TE,0,0,0,0,0,0,0,0,11,4,0,0
2495835,2010,1,TE,0,0,0,0,0,0,0,0,46,3,0,0
2495835,2010,2,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2010,3,TE,0,0,0,0,0,0,0,0,14,2,1,0
2495835,2010,4,TE,0,0,0,0,0,0,0,0,67,5,0,0
2495835,2010,6,TE,0,0,0,0,0,0,0,0,22,1,1,0
2495835,2010,7,TE,0,0,0,0,0,0,0,0,49,3,0,0
2495835,2010,8,TE,0,0,0,0,0,0,0,0,36,3,0,0
2495835,2010,9,TE,0,0,0,0,0,0,0,0,26,3,0,0
2495835,2010,10,TE,0,0,0,0,0,0,0,0,107,5,1,0
2495835,2010,11,TE,0,0,0,0,0,0,0,0,16,1,0,0
2495835,2010,12,TE,0,0,0,0,0,0,0,0,10,2,0,0
2495835,2010,13,TE,0,0,0,0,0,0,0,0,41,4,1,0
2495835,2010,14,TE,0,0,0,0,0,0,0,0,33,2,0,0
2495835,2010,15,TE,0,0,0,0,0,0,0,0,30,3,0,0
2495835,2010,16,TE,0,0,0,0,0,0,0,0,31,2,0,0
2495835,2009,1,TE,0,0,0,0,0,0,0,0,10,2,0,2
2495835,2009,2,TE,0,0,0,0,0,0,0,0,1,1,0,0
2495835,2009,3,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2009,4,TE,0,0,0,0,0,0,0,0,7,1,0,0
2495835,2009,5,TE,0,0,0,0,0,0,0,0,38,4,1,0
2495835,2009,7,TE,0,0,0,0,0,0,0,0,21,3,0,0
2495835,2009,8,TE,0,0,0,0,0,0,0,0,16,2,0,0
2495835,2009,9,TE,0,0,0,0,0,0,0,0,20,1,0,0
2495835,2009,12,TE,0,0,0,0,0,0,0,0,74,5,0,0
2495835,2009,13,TE,0,0,0,0,0,0,0,0,67,5,0,0
2495835,2009,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2009,15,TE,0,0,0,0,0,0,0,0,36,4,1,0
2495835,2009,16,TE,0,0,0,0,0,0,0,0,8,1,0,0
2495835,2009,17,TE,0,0,0,0,0,0,0,0,41,2,0,0
2495835,2008,1,TE,0,0,0,0,0,0,0,0,84,8,1,0
2495835,2008,2,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2008,3,TE,0,0,0,0,0,0,0,0,66,3,1,0
2495835,2008,5,TE,0,0,0,0,0,0,0,0,47,3,0,0
2495835,2008,6,TE,0,0,0,0,0,0,0,0,12,1,0,0
2495835,2008,7,TE,0,0,0,0,0,0,0,0,25,2,0,0
2495835,2008,8,TE,0,0,0,0,0,0,0,0,17,2,1,0
2495835,2008,9,TE,0,0,0,0,0,0,0,0,37,2,0,0
2495835,2008,10,TE,0,0,0,0,0,0,0,0,17,1,0,0
2495835,2008,11,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2008,12,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2008,13,TE,0,0,0,0,0,0,0,0,7,1,0,0
2495835,2008,14,TE,0,0,0,0,0,0,0,0,36,3,1,0
2495835,2008,15,TE,0,0,0,0,0,0,0,0,20,2,0,0
2495835,2008,16,TE,0,0,0,0,0,0,0,0,47,3,2,0
2495835,2008,17,TE,0,0,0,0,0,0,0,0,39,3,1,0
2495835,2007,1,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2007,2,TE,0,0,0,0,0,0,0,0,12,1,0,0
2495835,2007,3,TE,0,0,0,0,0,0,0,0,3,1,0,0
2495835,2007,4,TE,0,0,0,0,0,0,0,0,14,1,0,0
2495835,2007,5,TE,0,0,0,0,0,0,0,0,2,1,0,0
2495835,2007,6,TE,0,0,0,0,0,0,0,0,26,1,0,0
2495835,2007,7,TE,0,0,0,0,0,0,0,0,14,2,0,0
2495835,2007,9,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2007,10,TE,0,0,0,0,0,0,0,0,9,1,0,0
2495835,2007,11,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2007,12,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2007,13,TE,0,0,0,0,0,0,0,0,26,1,1,0
2495835,2007,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2007,15,TE,0,0,0,0,0,0,0,0,10,1,0,0
2495835,2007,16,TE,0,0,0,0,0,0,0,0,12,1,0,0
2495835,2007,17,TE,0,0,0,0,0,0,0,0,15,3,0,0
2495835,2006,1,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,2,TE,0,0,0,0,0,0,0,0,39,3,0,0
2495835,2006,4,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,5,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,6,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,7,TE,0,0,0,0,0,0,0,0,16,2,0,0
2495835,2006,8,TE,0,0,0,0,0,0,0,0,11,3,0,0
2495835,2006,9,TE,0,0,0,0,0,0,0,0,16,2,0,0
2495835,2006,10,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,11,TE,0,0,0,0,0,0,0,0,22,1,0,0
2495835,2006,12,TE,0,0,0,0,0,0,0,0,9,1,0,0
2495835,2006,13,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,15,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495835,2006,16,TE,0,0,0,0,0,0,0,0,13,2,0,0
2495835,2006,17,TE,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2012,1,RB,0,0,0,0,0,1,3,0,8,0,3,0
2495464,2012,3,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2012,6,RB,0,0,0,0,0,2,1,1,0,0,1,0
2495464,2012,7,RB,0,0,0,0,0,7,8,2,0,0,8,0
2495464,2012,8,RB,0,0,0,0,0,1,-1,0,0,0,-1,0
2495464,2012,9,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2012,10,RB,0,0,0,0,0,2,0,0,0,0,5,0
2495464,2012,14,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2012,15,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2012,16,RB,0,0,0,0,0,6,19,0,0,0,13,0
2495464,2011,1,RB,0,0,0,0,0,3,10,0,21,0,6,0
2495464,2011,3,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,4,RB,0,0,0,0,0,1,2,0,0,0,2,0
2495464,2011,5,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,7,RB,0,0,0,0,0,2,4,0,0,0,3,0
2495464,2011,8,RB,0,0,0,0,0,1,0,0,0,0,0,0
2495464,2011,9,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,10,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,11,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,14,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495464,2011,15,RB,0,0,0,0,0,2,3,0,2,0,2,0
2495464,2011,16,RB,0,0,0,0,0,4,6,1,5,0,8,1
2495464,2011,17,RB,0,0,0,0,0,4,19,0,4,0,12,0
4433,2016,14,RB,0,0,0,0,0,0,0,0,38,0,0,0
4433,2016,15,RB,0,0,0,0,0,1,0,0,9,0,0,0
4433,2016,16,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2016,17,RB,0,0,0,0,0,1,0,0,26,0,0,0
4433,2015,1,RB,0,0,0,0,0,0,0,0,26,2,0,0
4433,2015,2,RB,0,0,0,0,0,0,0,0,16,0,0,0
4433,2015,3,RB,0,0,0,0,0,1,1,0,55,0,1,0
4433,2015,4,RB,0,0,0,0,0,0,0,0,16,0,0,0
4433,2015,5,RB,0,0,0,0,0,1,6,0,49,1,6,0
4433,2015,7,RB,0,0,0,0,0,0,0,0,15,0,0,0
4433,2015,8,RB,0,0,0,0,0,0,0,0,26,0,0,0
4433,2015,9,RB,0,0,0,0,0,3,21,0,0,0,12,0
4433,2015,10,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2015,11,RB,0,0,0,0,0,2,2,0,0,0,2,0
4433,2015,12,RB,0,0,0,0,0,0,0,0,7,0,0,0
4433,2015,13,RB,0,0,0,0,0,1,4,0,19,0,4,0
4433,2015,14,RB,0,0,0,0,0,2,2,0,0,0,2,0
4433,2015,15,RB,0,0,0,0,0,0,0,0,37,0,0,0
4433,2015,16,RB,0,0,0,0,0,0,0,0,3,0,0,0
4433,2014,1,RB,0,0,0,0,0,1,0,0,1,0,0,0
4433,2014,2,RB,0,0,0,0,0,0,0,0,11,0,0,0
4433,2014,3,RB,0,0,0,0,0,1,7,0,19,0,7,0
4433,2014,4,RB,0,0,0,0,0,0,0,0,5,0,0,0
4433,2014,6,RB,0,0,0,0,0,1,2,0,11,0,2,0
4433,2014,8,RB,0,0,0,0,0,0,0,0,34,0,0,0
4433,2014,9,RB,0,0,0,0,0,1,10,0,12,0,10,0
4433,2014,10,RB,0,0,0,0,0,1,3,0,6,0,3,0
4433,2014,11,RB,0,0,0,0,0,1,1,0,-4,0,1,0
4433,2014,12,RB,0,0,0,0,0,8,37,0,8,0,9,0
4433,2014,13,RB,0,0,0,0,0,4,12,0,48,0,8,1
4433,2014,14,RB,0,0,0,0,0,2,2,0,64,1,3,0
4433,2014,15,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2014,16,RB,0,0,0,0,0,0,0,0,20,0,0,0
4433,2014,17,RB,0,0,0,0,0,1,11,0,30,0,11,0
4433,2013,1,RB,0,0,0,0,0,0,0,0,9,0,0,0
4433,2013,2,RB,0,0,0,0,0,2,15,1,0,0,11,0
4433,2013,3,RB,0,0,0,0,0,0,0,0,45,1,0,0
4433,2013,4,RB,0,0,0,0,0,0,0,0,-2,0,0,0
4433,2013,5,RB,0,0,0,0,0,7,32,0,25,0,14,0
4433,2013,6,RB,0,0,0,0,0,0,0,0,9,0,0,0
4433,2013,8,RB,0,0,0,0,0,3,10,0,0,0,6,0
4433,2013,9,RB,0,0,0,0,0,1,0,0,22,0,0,0
4433,2013,10,RB,0,0,0,0,0,0,0,0,30,0,0,0
4433,2013,11,RB,0,0,0,0,0,4,6,0,17,0,2,0
4433,2013,12,RB,0,0,0,0,0,5,14,0,44,1,5,0
4433,2013,13,RB,0,0,0,0,0,0,0,0,5,0,0,0
4433,2013,14,RB,0,0,0,0,0,19,123,1,38,0,63,0
4433,2013,15,RB,0,0,0,0,0,5,18,0,52,0,8,0
4433,2013,16,RB,0,0,0,0,0,0,0,0,26,0,0,0
4433,2013,17,RB,0,0,0,0,0,0,0,0,11,0,0,0
4433,2012,1,RB,0,0,0,0,0,1,0,0,20,0,0,0
4433,2012,2,RB,0,0,0,0,0,0,0,0,17,0,0,0
4433,2012,3,RB,0,0,0,0,0,0,0,0,27,0,0,0
4433,2012,4,RB,0,0,0,0,0,0,0,0,54,0,0,0
4433,2012,6,RB,0,0,0,0,0,0,0,0,1,0,0,0
4433,2012,7,RB,0,0,0,0,0,0,0,0,58,0,0,0
4433,2012,8,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2012,9,RB,0,0,0,0,0,0,0,0,95,1,0,0
4433,2012,10,RB,0,0,0,0,0,13,48,0,56,0,9,0
4433,2012,11,RB,0,0,0,0,0,19,103,0,90,0,17,0
4433,2012,12,RB,0,0,0,0,0,15,74,0,29,0,15,0
4433,2012,13,RB,0,0,0,0,0,7,36,0,20,0,12,0
4433,2012,14,RB,0,0,0,0,0,4,10,0,5,0,5,0
4433,2012,15,RB,0,0,0,0,0,0,0,0,6,0,0,0
4433,2012,16,RB,0,0,0,0,0,0,0,0,18,0,0,0
4433,2012,17,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2011,1,RB,0,0,0,0,0,1,11,0,23,1,11,0
4433,2011,2,RB,0,0,0,0,0,1,4,0,20,0,4,0
4433,2011,3,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2011,9,RB,0,0,0,0,0,0,0,0,51,1,0,0
4433,2011,10,RB,0,0,0,0,0,1,3,0,0,0,3,0
4433,2011,11,RB,0,0,0,0,0,6,45,0,16,0,20,0
4433,2011,12,RB,0,0,0,0,0,2,0,0,92,0,3,0
4433,2011,13,RB,0,0,0,0,0,1,10,0,38,0,10,0
4433,2011,14,RB,0,0,0,0,0,2,12,0,7,0,9,1
4433,2011,15,RB,0,0,0,0,0,1,26,0,16,0,26,0
4433,2011,16,RB,0,0,0,0,0,2,1,0,10,0,1,0
4433,2011,17,RB,0,0,0,0,0,0,0,0,28,0,0,0
4433,2010,1,RB,0,0,0,0,0,0,0,0,0,0,0,0
4433,2010,2,RB,0,0,0,0,0,3,9,0,21,0,5,0
4433,2010,3,RB,0,0,0,0,0,1,2,0,2,0,2,0
4433,2010,4,RB,0,0,0,0,0,2,7,0,13,1,6,0
4433,2010,5,RB,0,0,0,0,0,0,0,0,7,0,0,0
4433,2010,6,RB,0,0,0,0,0,1,2,0,0,0,2,0
4433,2010,7,RB,0,0,0,0,0,7,39,1,19,0,14,0
4433,2010,8,RB,0,0,0,0,0,2,32,0,90,1,31,0
4433,2010,9,RB,0,0,0,0,0,1,4,0,8,0,4,0
4433,2010,11,RB,0,0,0,0,0,1,2,0,0,0,2,0
4433,2010,12,RB,0,0,0,0,0,1,-2,0,2,0,-2,1
4433,2010,13,RB,0,0,0,0,0,1,5,0,42,0,5,0
4433,2010,14,RB,0,0,0,0,0,2,3,0,48,0,2,0
4433,2010,15,RB,0,0,0,0,0,3,9,0,79,1,4,0
4433,2010,16,RB,0,0,0,0,0,3,6,0,2,0,4,0
4433,2010,17,RB,0,0,0,0,0,2,4,0,0,0,3,0
4433,2009,16,RB,0,0,0,0,0,0,0,0,9,0,0,0
4433,2009,17,RB,0,0,0,0,0,0,0,0,11,0,0,0
2507999,2018,1,RB,0,0,0,0,0,3,3,0,0,0,3,0
2507999,2018,2,RB,0,0,0,0,0,2,7,1,30,0,6,0
2507999,2018,3,RB,0,0,0,0,0,20,56,0,70,0,7,0
2507999,2018,4,RB,0,0,0,0,0,6,15,0,0,0,7,0
2507999,2018,5,RB,0,0,0,0,0,14,43,0,0,0,9,0
2507999,2018,6,RB,0,0,0,0,0,6,5,0,4,0,6,0
2507999,2018,7,RB,0,0,0,0,0,16,81,0,25,0,21,0
2507999,2018,8,RB,0,0,0,0,0,6,34,0,11,0,13,0
2507999,2018,9,RB,0,0,0,0,0,7,36,0,19,0,18,0
2507999,2018,12,RB,0,0,0,0,0,3,14,0,0,0,6,0
2507999,2018,13,RB,0,0,0,0,0,6,4,0,0,0,4,0
2507999,2018,14,RB,0,0,0,0,0,12,42,0,0,0,15,0
2507999,2018,17,RB,0,0,0,0,0,14,45,0,46,0,10,0
2507999,2017,1,RB,0,0,0,0,0,9,42,0,11,0,17,0
2507999,2017,2,RB,0,0,0,0,0,6,17,0,31,0,6,0
2507999,2017,3,RB,0,0,0,0,0,6,17,0,25,0,9,0
2507999,2017,4,RB,0,0,0,0,0,9,42,0,2,0,10,0
2507999,2017,5,RB,0,0,0,0,0,8,41,0,0,0,19,0
2507999,2017,6,RB,0,0,0,0,0,2,3,0,74,1,2,0
2507999,2017,7,RB,0,0,0,0,0,17,47,1,0,0,8,1
2507999,2017,9,RB,0,0,0,0,0,20,70,0,34,0,14,0
2507999,2017,10,RB,0,0,0,0,0,1,1,0,-5,0,1,0
2507999,2017,11,RB,0,0,0,0,0,6,6,0,0,0,2,0
2507999,2017,12,RB,0,0,0,0,0,1,-6,0,0,0,-6,1
2507999,2017,13,RB,0,0,0,0,0,4,12,0,3,0,4,0
2507999,2017,14,RB,0,0,0,0,0,6,48,0,0,0,34,0
2507999,2017,15,RB,0,0,0,0,0,17,42,0,0,0,8,0
2507999,2016,3,RB,0,0,0,0,0,12,14,0,9,0,4,0
2507999,2016,4,RB,0,0,0,0,0,8,29,0,0,0,13,0
2507999,2016,6,RB,0,0,0,0,0,11,32,1,3,0,9,0
2507999,2016,7,RB,0,0,0,0,0,5,48,0,3,0,42,0
2507999,2016,8,RB,0,0,0,0,0,4,6,0,6,0,4,0
2507999,2016,9,RB,0,0,0,0,0,18,107,0,0,0,42,1
2507999,2016,10,RB,0,0,0,0,0,9,31,0,10,0,13,0
2507999,2016,11,RB,0,0,0,0,0,17,39,0,75,0,8,1
2507999,2016,12,RB,0,0,0,0,0,9,44,1,11,0,14,0
2507999,2016,15,RB,0,0,0,0,0,10,44,0,0,0,17,0
2507999,2016,16,RB,0,0,0,0,0,14,45,1,69,0,13,1
2507999,2015,1,RB,0,0,0,0,0,20,91,2,9,0,19,0
2507999,2015,2,RB,0,0,0,0,0,14,57,0,3,0,19,0
2507999,2015,4,RB,0,0,0,0,0,29,166,1,0,0,24,0
2507999,2015,6,RB,0,0,0,0,0,20,146,1,50,0,54,0
2507999,2015,7,RB,0,0,0,0,0,17,41,0,12,1,7,0
2507999,2015,8,RB,0,0,0,0,0,15,17,0,24,0,7,0
2507999,2015,9,RB,0,0,0,0,0,23,26,2,22,0,9,0
